省,市,年份,家谱数量
山西,阳泉市,2017,1
山西,阳泉市,2018,1
山西,阳泉市,2019,5
山西,阳泉市,2020,5
山西,阳泉市,2021,3
广东,云浮市,1870,1
广东,云浮市,1872,1
广东,云浮市,1873,1
广东,云浮市,1876,1
广东,云浮市,1915,2
广东,云浮市,1917,1
广东,云浮市,1919,1
广东,云浮市,1920,1
广东,云浮市,1935,1
广东,云浮市,1936,1
广东,云浮市,1938,1
广东,云浮市,1944,1
广东,云浮市,1947,1
广东,云浮市,1956,1
广东,云浮市,1983,1
广东,云浮市,1984,1
广东,云浮市,1985,1
广东,云浮市,1986,3
广东,云浮市,1987,1
广东,云浮市,1988,3
广东,云浮市,1989,1
广东,云浮市,1990,1
广东,云浮市,1992,2
广东,云浮市,1993,1
广东,云浮市,1994,5
广东,云浮市,1995,4
广东,云浮市,1996,5
广东,云浮市,1997,3
广东,云浮市,1998,8
广东,云浮市,1999,2
广东,云浮市,2000,3
广东,云浮市,2002,6
广东,云浮市,2003,3
广东,云浮市,2004,4
广东,云浮市,2005,4
广东,云浮市,2006,2
广东,云浮市,2007,3
广东,云浮市,2008,3
广东,云浮市,2009,4
广东,云浮市,2010,2
广东,云浮市,2011,2
广东,云浮市,2012,1
广东,云浮市,2013,1
广东,云浮市,2014,2
广东,云浮市,2015,1
广东,云浮市,2017,2
广东,佛山市,1820,1
广东,佛山市,1821,1
广东,佛山市,1835,1
广东,佛山市,1842,1
广东,佛山市,1843,1
广东,佛山市,1848,2
广东,佛山市,1851,1
广东,佛山市,1853,1
广东,佛山市,1860,2
广东,佛山市,1864,1
广东,佛山市,1865,2
广东,佛山市,1867,1
广东,佛山市,1868,1
广东,佛山市,1869,2
广东,佛山市,1870,1
广东,佛山市,1871,2
广东,佛山市,1872,1
广东,佛山市,1873,1
广东,佛山市,1875,2
广东,佛山市,1878,1
广东,佛山市,1880,2
广东,佛山市,1881,1
广东,佛山市,1882,1
广东,佛山市,1883,2
广东,佛山市,1885,1
广东,佛山市,1887,3
广东,佛山市,1888,3
广东,佛山市,1889,2
广东,佛山市,1890,2
广东,佛山市,1891,1
广东,佛山市,1892,1
广东,佛山市,1894,2
广东,佛山市,1895,1
广东,佛山市,1896,3
广东,佛山市,1897,4
广东,佛山市,1899,2
广东,佛山市,1900,1
广东,佛山市,1904,1
广东,佛山市,1905,2
广东,佛山市,1907,1
广东,佛山市,1910,4
广东,佛山市,1911,2
广东,佛山市,1914,1
广东,佛山市,1917,1
广东,佛山市,1919,4
广东,佛山市,1921,1
广东,佛山市,1922,3
广东,佛山市,1923,1
广东,佛山市,1924,4
广东,佛山市,1925,5
广东,佛山市,1926,1
广东,佛山市,1927,2
广东,佛山市,1928,3
广东,佛山市,1929,3
广东,佛山市,1930,5
广东,佛山市,1931,1
广东,佛山市,1932,2
广东,佛山市,1933,2
广东,佛山市,1934,2
广东,佛山市,1937,2
广东,佛山市,1942,1
广东,佛山市,1946,3
广东,佛山市,1947,2
广东,佛山市,1948,2
广东,佛山市,1949,3
广东,佛山市,1952,1
广东,佛山市,1954,1
广东,佛山市,1962,1
广东,佛山市,1965,1
广东,佛山市,1972,1
广东,佛山市,1975,2
广东,佛山市,1978,1
广东,佛山市,1979,1
广东,佛山市,1984,1
广东,佛山市,1985,1
广东,佛山市,1986,2
广东,佛山市,1987,3
广东,佛山市,1989,2
广东,佛山市,1991,1
广东,佛山市,1992,2
广东,佛山市,1993,1
广东,佛山市,1994,3
广东,佛山市,1995,2
广东,佛山市,1996,4
广东,佛山市,1997,7
广东,佛山市,1998,5
广东,佛山市,1999,5
广东,佛山市,2000,5
广东,佛山市,2001,9
广东,佛山市,2002,6
广东,佛山市,2003,14
广东,佛山市,2004,11
广东,佛山市,2005,8
广东,佛山市,2006,10
广东,佛山市,2007,2
广东,佛山市,2008,8
广东,佛山市,2009,8
广东,佛山市,2010,6
广东,佛山市,2011,8
广东,佛山市,2012,14
广东,佛山市,2013,8
广东,佛山市,2014,11
广东,佛山市,2015,8
广东,佛山市,2016,4
广东,佛山市,2017,3
广东,佛山市,2018,4
广东,佛山市,2019,2
广东,佛山市,2021,4
广东,佛山市,2022,2
广东,佛山市,2023,2
广东,广州市,1776,1
广东,广州市,1780,2
广东,广州市,1797,1
广东,广州市,1832,1
广东,广州市,1837,1
广东,广州市,1839,1
广东,广州市,1844,1
广东,广州市,1851,1
广东,广州市,1854,1
广东,广州市,1865,1
广东,广州市,1866,1
广东,广州市,1867,1
广东,广州市,1871,2
广东,广州市,1883,1
广东,广州市,1886,1
广东,广州市,1887,1
广东,广州市,1889,1
广东,广州市,1891,1
广东,广州市,1896,1
广东,广州市,1897,3
广东,广州市,1902,1
广东,广州市,1905,2
广东,广州市,1909,1
广东,广州市,1913,1
广东,广州市,1915,1
广东,广州市,1917,1
广东,广州市,1918,1
广东,广州市,1919,2
广东,广州市,1920,1
广东,广州市,1921,2
广东,广州市,1923,2
广东,广州市,1927,1
广东,广州市,1929,1
广东,广州市,1930,1
广东,广州市,1932,2
广东,广州市,1933,2
广东,广州市,1935,1
广东,广州市,1936,2
广东,广州市,1937,3
广东,广州市,1938,1
广东,广州市,1944,1
广东,广州市,1945,1
广东,广州市,1946,1
广东,广州市,1947,4
广东,广州市,1948,3
广东,广州市,1950,3
广东,广州市,1963,1
广东,广州市,1966,1
广东,广州市,1973,1
广东,广州市,1976,1
广东,广州市,1979,1
广东,广州市,1981,1
广东,广州市,1982,2
广东,广州市,1986,1
广东,广州市,1987,2
广东,广州市,1989,2
广东,广州市,1990,6
广东,广州市,1991,4
广东,广州市,1992,2
广东,广州市,1993,1
广东,广州市,1994,3
广东,广州市,1996,5
广东,广州市,1997,3
广东,广州市,1998,4
广东,广州市,1999,9
广东,广州市,2000,2
广东,广州市,2001,3
广东,广州市,2002,6
广东,广州市,2003,8
广东,广州市,2004,10
广东,广州市,2005,8
广东,广州市,2006,7
广东,广州市,2007,4
广东,广州市,2008,2
广东,广州市,2009,4
广东,广州市,2010,4
广东,广州市,2011,5
广东,广州市,2012,6
广东,广州市,2013,4
广东,广州市,2014,7
广东,广州市,2015,3
广东,广州市,2016,3
广东,广州市,2017,2
广东,广州市,2019,1
广东,广州市,2020,2
广东,广州市,2022,1
广东,广州市,2023,1
广东,惠州市,1839,1
广东,惠州市,1896,1
广东,惠州市,1905,1
广东,惠州市,1911,1
广东,惠州市,1925,1
广东,惠州市,1931,1
广东,惠州市,1936,2
广东,惠州市,1943,1
广东,惠州市,1946,2
广东,惠州市,1947,1
广东,惠州市,1948,1
广东,惠州市,1950,1
广东,惠州市,1963,1
广东,惠州市,1977,1
广东,惠州市,1982,1
广东,惠州市,1984,1
广东,惠州市,1985,1
广东,惠州市,1986,1
广东,惠州市,1988,3
广东,惠州市,1991,1
广东,惠州市,1993,1
广东,惠州市,1994,1
广东,惠州市,1995,4
广东,惠州市,1996,3
广东,惠州市,1997,1
广东,惠州市,1999,3
广东,惠州市,2000,2
广东,惠州市,2001,5
广东,惠州市,2002,1
广东,惠州市,2003,3
广东,惠州市,2006,1
广东,惠州市,2007,1
广东,惠州市,2008,1
广东,惠州市,2009,2
广东,惠州市,2010,2
广东,惠州市,2011,2
广东,惠州市,2013,2
广东,惠州市,2014,1
广东,惠州市,2015,2
广东,惠州市,2016,1
广东,惠州市,2017,2
广东,惠州市,2018,1
广东,惠州市,2021,1
广东,惠州市,2023,1
广东,揭阳市,1891,1
广东,揭阳市,1959,1
广东,揭阳市,1960,1
广东,揭阳市,1963,1
广东,揭阳市,1971,1
广东,揭阳市,1974,2
广东,揭阳市,1987,2
广东,揭阳市,1988,1
广东,揭阳市,1989,2
广东,揭阳市,1990,1
广东,揭阳市,1991,4
广东,揭阳市,1992,3
广东,揭阳市,1993,2
广东,揭阳市,1994,2
广东,揭阳市,1995,4
广东,揭阳市,1996,5
广东,揭阳市,1997,7
广东,揭阳市,1998,5
广东,揭阳市,1999,7
广东,揭阳市,2000,3
广东,揭阳市,2001,5
广东,揭阳市,2002,3
广东,揭阳市,2003,2
广东,揭阳市,2004,1
广东,揭阳市,2005,6
广东,揭阳市,2006,6
广东,揭阳市,2007,3
广东,揭阳市,2008,3
广东,揭阳市,2009,1
广东,揭阳市,2010,3
广东,揭阳市,2011,2
广东,揭阳市,2012,1
广东,揭阳市,2013,2
广东,揭阳市,2014,5
广东,揭阳市,2015,1
广东,揭阳市,2016,1
广东,揭阳市,2017,5
广东,揭阳市,2018,2
广东,揭阳市,2019,1
广东,揭阳市,2020,1
广东,揭阳市,2021,1
广东,揭阳市,2022,2
广东,揭阳市,2023,1
广东,梅州市,1700,1
广东,梅州市,1708,1
广东,梅州市,1747,1
广东,梅州市,1762,1
广东,梅州市,1764,1
广东,梅州市,1775,1
广东,梅州市,1782,1
广东,梅州市,1809,1
广东,梅州市,1822,1
广东,梅州市,1824,1
广东,梅州市,1828,1
广东,梅州市,1830,2
广东,梅州市,1831,1
广东,梅州市,1842,1
广东,梅州市,1844,1
广东,梅州市,1846,1
广东,梅州市,1860,1
广东,梅州市,1862,1
广东,梅州市,1869,1
广东,梅州市,1877,1
广东,梅州市,1886,2
广东,梅州市,1887,1
广东,梅州市,1893,1
广东,梅州市,1895,1
广东,梅州市,1898,1
广东,梅州市,1901,2
广东,梅州市,1903,1
广东,梅州市,1904,1
广东,梅州市,1906,1
广东,梅州市,1908,1
广东,梅州市,1909,1
广东,梅州市,1910,1
广东,梅州市,1911,1
广东,梅州市,1913,2
广东,梅州市,1914,1
广东,梅州市,1916,2
广东,梅州市,1917,1
广东,梅州市,1918,2
广东,梅州市,1919,1
广东,梅州市,1920,1
广东,梅州市,1921,2
广东,梅州市,1922,2
广东,梅州市,1923,1
广东,梅州市,1924,4
广东,梅州市,1925,1
广东,梅州市,1926,1
广东,梅州市,1927,1
广东,梅州市,1929,1
广东,梅州市,1931,4
广东,梅州市,1933,4
广东,梅州市,1934,1
广东,梅州市,1935,1
广东,梅州市,1936,2
广东,梅州市,1937,1
广东,梅州市,1938,2
广东,梅州市,1940,2
广东,梅州市,1942,2
广东,梅州市,1943,1
广东,梅州市,1947,3
广东,梅州市,1949,1
广东,梅州市,1950,1
广东,梅州市,1952,1
广东,梅州市,1953,3
广东,梅州市,1954,1
广东,梅州市,1955,2
广东,梅州市,1957,2
广东,梅州市,1959,1
广东,梅州市,1960,1
广东,梅州市,1961,1
广东,梅州市,1962,1
广东,梅州市,1964,1
广东,梅州市,1965,1
广东,梅州市,1966,3
广东,梅州市,1967,1
广东,梅州市,1969,2
广东,梅州市,1970,4
广东,梅州市,1971,3
广东,梅州市,1973,1
广东,梅州市,1974,1
广东,梅州市,1975,3
广东,梅州市,1976,5
广东,梅州市,1977,3
广东,梅州市,1980,1
广东,梅州市,1981,2
广东,梅州市,1982,2
广东,梅州市,1983,5
广东,梅州市,1984,2
广东,梅州市,1985,5
广东,梅州市,1986,9
广东,梅州市,1987,2
广东,梅州市,1988,4
广东,梅州市,1989,4
广东,梅州市,1990,8
广东,梅州市,1991,4
广东,梅州市,1992,10
广东,梅州市,1993,13
广东,梅州市,1994,20
广东,梅州市,1995,25
广东,梅州市,1996,29
广东,梅州市,1997,62
广东,梅州市,1998,31
广东,梅州市,1999,26
广东,梅州市,2000,33
广东,梅州市,2001,23
广东,梅州市,2002,15
广东,梅州市,2003,13
广东,梅州市,2004,10
广东,梅州市,2005,9
广东,梅州市,2006,9
广东,梅州市,2007,12
广东,梅州市,2008,13
广东,梅州市,2009,19
广东,梅州市,2010,11
广东,梅州市,2011,12
广东,梅州市,2012,13
广东,梅州市,2013,9
广东,梅州市,2014,5
广东,梅州市,2015,7
广东,梅州市,2016,11
广东,梅州市,2017,5
广东,梅州市,2018,3
广东,梅州市,2019,3
广东,梅州市,2020,4
广东,梅州市,2021,1
广东,梅州市,2022,2
广东,汕头市,1754,1
广东,汕头市,1804,1
广东,汕头市,1879,1
广东,汕头市,1910,1
广东,汕头市,1920,1
广东,汕头市,1932,2
广东,汕头市,1941,1
广东,汕头市,1954,1
广东,汕头市,1979,2
广东,汕头市,1982,1
广东,汕头市,1983,1
广东,汕头市,1984,1
广东,汕头市,1986,2
广东,汕头市,1987,1
广东,汕头市,1988,2
广东,汕头市,1990,4
广东,汕头市,1991,4
广东,汕头市,1992,1
广东,汕头市,1993,3
广东,汕头市,1994,7
广东,汕头市,1995,5
广东,汕头市,1996,6
广东,汕头市,1997,6
广东,汕头市,1998,4
广东,汕头市,1999,5
广东,汕头市,2000,1
广东,汕头市,2001,8
广东,汕头市,2002,9
广东,汕头市,2003,2
广东,汕头市,2004,2
广东,汕头市,2005,3
广东,汕头市,2006,4
广东,汕头市,2007,2
广东,汕头市,2008,1
广东,汕头市,2009,1
广东,汕头市,2010,4
广东,汕头市,2011,3
广东,汕头市,2012,1
广东,汕头市,2013,7
广东,汕头市,2014,1
广东,汕头市,2015,1
广东,汕头市,2017,1
广东,汕头市,2019,2
广东,汕尾市,1931,1
广东,汕尾市,1934,1
广东,汕尾市,1949,1
广东,汕尾市,1963,1
广东,汕尾市,1964,1
广东,汕尾市,1967,1
广东,汕尾市,1969,2
广东,汕尾市,1976,1
广东,汕尾市,1981,2
广东,汕尾市,1982,1
广东,汕尾市,1983,1
广东,汕尾市,1985,1
广东,汕尾市,1987,1
广东,汕尾市,1988,1
广东,汕尾市,1990,4
广东,汕尾市,1992,2
广东,汕尾市,1993,3
广东,汕尾市,1995,1
广东,汕尾市,1997,3
广东,汕尾市,1998,3
广东,汕尾市,1999,1
广东,汕尾市,2000,5
广东,汕尾市,2001,2
广东,汕尾市,2002,4
广东,汕尾市,2003,2
广东,汕尾市,2006,4
广东,汕尾市,2007,3
广东,汕尾市,2008,3
广东,汕尾市,2009,1
广东,汕尾市,2010,1
广东,汕尾市,2011,2
广东,汕尾市,2012,3
广东,汕尾市,2013,1
广东,汕尾市,2014,4
广东,汕尾市,2016,1
广东,汕尾市,2017,2
广东,汕尾市,2018,1
广东,汕尾市,2019,3
广东,汕尾市,2020,1
广东,江门市,1685,1
广东,江门市,1701,1
广东,江门市,1724,1
广东,江门市,1779,1
广东,江门市,1804,1
广东,江门市,1806,1
广东,江门市,1810,1
广东,江门市,1824,2
广东,江门市,1834,1
广东,江门市,1837,1
广东,江门市,1838,1
广东,江门市,1843,1
广东,江门市,1846,1
广东,江门市,1847,1
广东,江门市,1850,1
广东,江门市,1854,1
广东,江门市,1860,1
广东,江门市,1864,1
广东,江门市,1870,1
广东,江门市,1873,1
广东,江门市,1874,1
广东,江门市,1875,1
广东,江门市,1876,1
广东,江门市,1877,3
广东,江门市,1879,2
广东,江门市,1880,1
广东,江门市,1881,2
广东,江门市,1883,2
广东,江门市,1884,1
广东,江门市,1886,1
广东,江门市,1887,2
广东,江门市,1888,2
广东,江门市,1890,1
广东,江门市,1891,2
广东,江门市,1892,1
广东,江门市,1893,2
广东,江门市,1894,2
广东,江门市,1896,1
广东,江门市,1897,2
广东,江门市,1898,1
广东,江门市,1900,2
广东,江门市,1902,1
广东,江门市,1903,3
广东,江门市,1906,2
广东,江门市,1907,1
广东,江门市,1908,2
广东,江门市,1909,1
广东,江门市,1910,2
广东,江门市,1911,2
广东,江门市,1912,2
广东,江门市,1914,2
广东,江门市,1915,1
广东,江门市,1916,1
广东,江门市,1917,3
广东,江门市,1919,2
广东,江门市,1921,3
广东,江门市,1922,2
广东,江门市,1923,1
广东,江门市,1925,1
广东,江门市,1926,2
广东,江门市,1927,2
广东,江门市,1928,2
广东,江门市,1929,2
广东,江门市,1930,1
广东,江门市,1931,1
广东,江门市,1933,5
广东,江门市,1935,8
广东,江门市,1936,4
广东,江门市,1937,3
广东,江门市,1938,2
广东,江门市,1939,3
广东,江门市,1940,1
广东,江门市,1941,1
广东,江门市,1942,2
广东,江门市,1943,1
广东,江门市,1945,2
广东,江门市,1946,1
广东,江门市,1947,3
广东,江门市,1949,7
广东,江门市,1950,1
广东,江门市,1952,1
广东,江门市,1955,1
广东,江门市,1959,1
广东,江门市,1962,2
广东,江门市,1963,1
广东,江门市,1964,1
广东,江门市,1965,3
广东,江门市,1966,1
广东,江门市,1967,3
广东,江门市,1968,3
广东,江门市,1971,2
广东,江门市,1972,1
广东,江门市,1973,3
广东,江门市,1975,2
广东,江门市,1979,3
广东,江门市,1980,3
广东,江门市,1981,4
广东,江门市,1982,3
广东,江门市,1983,3
广东,江门市,1984,1
广东,江门市,1985,10
广东,江门市,1986,11
广东,江门市,1987,1
广东,江门市,1988,5
广东,江门市,1989,2
广东,江门市,1990,3
广东,江门市,1991,4
广东,江门市,1992,3
广东,江门市,1993,3
广东,江门市,1994,6
广东,江门市,1995,11
广东,江门市,1996,8
广东,江门市,1997,6
广东,江门市,1998,4
广东,江门市,1999,11
广东,江门市,2000,7
广东,江门市,2001,16
广东,江门市,2002,12
广东,江门市,2003,16
广东,江门市,2004,11
广东,江门市,2005,8
广东,江门市,2006,16
广东,江门市,2007,14
广东,江门市,2008,9
广东,江门市,2009,6
广东,江门市,2010,10
广东,江门市,2011,10
广东,江门市,2012,13
广东,江门市,2013,5
广东,江门市,2014,11
广东,江门市,2015,10
广东,江门市,2016,11
广东,江门市,2017,6
广东,江门市,2018,8
广东,江门市,2019,4
广东,江门市,2020,6
广东,江门市,2021,3
广东,河源市,1753,1
广东,河源市,1787,1
广东,河源市,1835,1
广东,河源市,1850,1
广东,河源市,1876,1
广东,河源市,1909,1
广东,河源市,1935,1
广东,河源市,1936,1
广东,河源市,1963,1
广东,河源市,1967,1
广东,河源市,1986,1
广东,河源市,1987,1
广东,河源市,1988,1
广东,河源市,1989,10
广东,河源市,1990,2
广东,河源市,1991,15
广东,河源市,1992,8
广东,河源市,1993,12
广东,河源市,1994,9
广东,河源市,1995,11
广东,河源市,1996,7
广东,河源市,1997,11
广东,河源市,1998,6
广东,河源市,1999,13
广东,河源市,2000,7
广东,河源市,2001,7
广东,河源市,2002,4
广东,河源市,2003,1
广东,河源市,2004,1
广东,河源市,2005,4
广东,河源市,2006,2
广东,河源市,2007,2
广东,河源市,2008,2
广东,河源市,2009,1
广东,河源市,2010,1
广东,河源市,2011,3
广东,河源市,2012,3
广东,河源市,2013,3
广东,河源市,2014,3
广东,河源市,2015,2
广东,河源市,2016,1
广东,河源市,2018,1
广东,河源市,2019,6
广东,河源市,2021,1
广东,河源市,2022,3
广东,深圳市,1771,1
广东,深圳市,1856,1
广东,深圳市,1872,1
广东,深圳市,1875,1
广东,深圳市,1890,1
广东,深圳市,1909,1
广东,深圳市,1913,1
广东,深圳市,1919,1
广东,深圳市,1920,2
广东,深圳市,1925,1
广东,深圳市,1934,1
广东,深圳市,1935,1
广东,深圳市,1937,1
广东,深圳市,1943,2
广东,深圳市,1946,1
广东,深圳市,1948,2
广东,深圳市,1953,1
广东,深圳市,1955,1
广东,深圳市,1959,1
广东,深圳市,1961,2
广东,深圳市,1963,1
广东,深圳市,1966,2
广东,深圳市,1968,1
广东,深圳市,1971,2
广东,深圳市,1973,1
广东,深圳市,1974,2
广东,深圳市,1975,1
广东,深圳市,1976,2
广东,深圳市,1980,1
广东,深圳市,1985,1
广东,深圳市,1986,3
广东,深圳市,1987,1
广东,深圳市,1988,1
广东,深圳市,1990,1
广东,深圳市,1996,1
广东,深圳市,1998,1
广东,深圳市,2000,1
广东,深圳市,2003,1
广东,深圳市,2004,1
广东,深圳市,2005,1
广东,深圳市,2006,2
广东,深圳市,2007,1
广东,深圳市,2008,1
广东,深圳市,2009,2
广东,深圳市,2010,2
广东,深圳市,2012,3
广东,深圳市,2013,1
广东,深圳市,2015,1
广东,深圳市,2016,1
广东,深圳市,2017,2
广东,深圳市,2018,1
广东,深圳市,2022,1
广东,清远市,1796,1
广东,清远市,1828,2
广东,清远市,1848,1
广东,清远市,1861,1
广东,清远市,1884,1
广东,清远市,1893,1
广东,清远市,1904,1
广东,清远市,1938,1
广东,清远市,1941,1
广东,清远市,1942,1
广东,清远市,1948,2
广东,清远市,1981,2
广东,清远市,1984,1
广东,清远市,1985,2
广东,清远市,1989,1
广东,清远市,1990,1
广东,清远市,1993,3
广东,清远市,1994,2
广东,清远市,1995,5
广东,清远市,1996,3
